Exposure,Power,DriverAge,Fuel_type,Density,Sex,Sinistre
1.0,8,36,0,9307,1,0
1.0,8,36,0,9307,0,0
1.0,8,36,0,9307,0,0
1.0,6,36,1,343,1,0
0.07,7,58,0,9307,0,0
1.0,5,22,0,9307,0,0
0.75,4,27,0,4222,1,0
0.4,4,61,0,214,1,1
1.0,6,73,0,32,0,0
1.0,6,73,0,32,0,0
0.06,11,63,0,853,1,1
0.58,8,44,1,203,0,0
1.0,7,22,0,203,0,0
0.61,6,46,1,203,1,0
0.34,6,54,0,21,1,0
0.75,6,70,0,270,0,0
1.0,6,63,1,283,1,0
0.63,5,42,1,283,0,0
1.0,4,59,0,2415,0,0
0.08,4,21,1,535,1,0
0.54,11,43,0,2415,1,0
1.0,7,30,0,2252,0,0
0.77,4,27,0,170,1,0
0.5,9,39,1,490,1,0
0.34,6,24,1,2415,0,0
0.26,9,36,1,405,0,0
1.0,8,49,1,29,1,0
1.0,10,50,1,1976,0,0
0.99,6,45,0,4128,0,0
0.49,8,67,1,613,0,0
1.0,6,52,1,3744,0,0
0.74,7,26,1,222,0,0
0.35,8,82,1,24,0,0
0.45,6,56,1,84,0,0
1.0,7,35,1,17,1,0
0.32,7,20,0,42,0,0
0.94,4,23,0,222,1,0
0.11,6,22,1,105,1,0
0.03,7,47,0,3866,0,0
0.34,10,48,0,1847,1,0
1.0,5,26,0,101,1,0
1.0,5,48,1,805,1,0
0.15,4,69,0,2252,1,0
1.0,8,62,1,2252,0,0
1.0,6,54,0,2252,0,0
1.0,6,43,0,218,1,0
1.0,7,52,0,2252,0,0
0.05,4,46,0,2252,1,1
0.38,7,53,0,57,0,1
0.17,4,45,0,17,0,0
0.58,6,22,1,575,0,0
1.0,5,39,0,542,1,0
1.0,5,49,1,381,0,0
0.77,5,39,1,146,0,0
1.0,9,47,0,101,0,0
1.0,8,36,1,1326,0,0
1.0,5,51,0,38,0,0
1.0,7,24,0,66,0,0
1.0,8,59,1,2733,1,0
1.0,7,46,0,173,0,0
0.26,5,44,1,1326,0,0
1.0,9,36,0,8455,1,0
0.54,7,45,0,140,1,0
0.21,8,67,1,4172,0,0
1.0,4,44,0,8455,1,0
1.0,13,59,0,398,1,0
0.91,9,35,0,3457,1,0
1.0,7,36,1,8455,1,0
0.49,11,38,1,398,0,0
0.49,13,40,1,3457,1,0
1.0,7,34,0,1054,0,0
1.0,5,36,0,1054,0,0
1.0,5,49,0,1054,0,0
1.0,6,34,1,232,1,0
1.0,6,34,1,232,0,0
0.5,5,32,1,48,1,0
0.91,5,24,0,1054,0,0
1.0,7,43,1,16,1,1
1.0,7,29,0,84,1,0
1.0,7,29,0,84,0,0
0.33,9,48,1,295,1,0
1.0,6,67,1,84,1,0
0.04,6,70,1,1054,1,0
0.95,5,70,1,1054,1,0
1.0,7,90,0,1110,1,0
1.0,6,31,1,975,1,0
1.0,7,30,1,18,1,0
0.46,8,57,0,353,0,0
1.0,5,80,1,3688,0,1
0.72,6,46,0,50,1,0
1.0,4,38,1,67,0,0
1.0,5,47,0,821,1,0
1.0,6,54,1,2715,0,1
0.92,6,52,1,1296,0,0
0.73,5,48,0,44,1,0
0.46,7,47,0,251,0,0
1.0,5,52,0,473,0,0
1.0,7,35,0,473,1,0
0.07,5,26,0,152,0,0
0.83,6,41,1,473,1,1
1.0,4,68,0,1488,1,0
1.0,7,33,1,9307,0,0
1.0,11,58,0,8549,1,0
1.0,10,43,1,101,0,0
1.0,6,83,0,27,1,0
1.0,7,38,0,4470,0,0
0.13,6,47,1,27,0,0
1.0,8,47,1,59,0,0
1.0,5,56,0,270,1,0
0.09,4,54,1,119,1,0
0.83,4,37,0,119,1,0
1.0,6,44,1,94,0,0
0.79,5,41,1,1847,1,0
0.39,13,30,0,2252,1,0
0.24,6,24,1,296,1,0
1.0,7,34,0,2252,1,0
0.74,7,30,1,614,1,0
1.0,11,60,0,1313,0,0
1.0,7,32,0,614,0,0
1.0,6,38,0,1313,1,0
0.79,6,50,0,1313,0,0
1.0,8,51,1,34,1,0
0.62,9,53,0,1313,1,0
0.78,4,20,0,54,1,0
1.0,10,52,1,10,0,0
0.05,6,49,0,15,1,1
0.39,6,46,1,614,0,0
1.0,6,23,1,393,0,0
0.68,5,36,0,3021,0,1
0.51,6,25,1,3021,0,0
0.27,7,51,1,42,1,0
0.57,6,72,1,1386,0,0
0.5,6,41,0,1466,0,0
0.21,7,50,0,2606,0,0
0.02,7,54,0,1571,1,0
0.11,7,43,1,3095,1,0
1.0,7,33,0,1572,1,0
0.95,8,22,0,1386,1,0
1.0,7,35,0,1313,1,0
1.0,4,53,0,3274,1,0
0.79,5,36,1,20,0,0
0.45,7,36,0,6,1,0
0.25,13,56,0,72,0,0
1.0,10,56,1,133,1,0
1.0,10,39,1,319,1,0
0.49,7,52,0,21,1,0
0.38,6,52,1,1704,0,0
0.3,7,52,0,1704,0,0
0.48,6,64,1,206,0,0
0.48,6,64,1,206,0,1
0.48,6,64,1,206,1,0
1.0,5,45,1,1704,1,0
0.45,5,29,1,1704,0,0
0.25,11,35,0,100,1,0
0.24,9,27,0,2252,1,0
0.52,5,27,1,2252,1,1
1.0,5,49,1,25,0,0
1.0,5,54,1,634,0,0
0.36,6,42,1,302,0,0
0.09,6,56,0,747,0,0
0.89,5,37,1,50,1,0
1.0,4,60,1,146,0,0
1.0,9,64,0,37,1,0
1.0,5,54,1,634,0,0
1.0,6,35,1,634,1,1
1.0,10,35,1,26,1,0
1.0,7,51,1,109,0,0
0.34,11,38,1,745,1,1
1.0,10,64,0,5449,0,0
1.0,6,40,1,1557,0,0
1.0,7,51,0,366,0,0
1.0,6,54,1,1328,0,0
0.62,7,37,1,863,1,0
0.74,7,23,0,1557,1,0
0.69,10,30,1,745,0,0
1.0,8,44,1,63,0,0
1.0,5,77,1,2399,1,0
1.0,8,33,1,18,0,0
1.0,5,54,0,16,1,0
0.61,6,29,1,48,1,0
1.0,4,61,0,149,0,0
0.59,6,23,1,2694,0,0
1.0,7,53,1,109,0,0
1.0,6,38,1,192,0,0
1.0,5,19,1,2694,1,0
0.74,7,20,0,2694,0,0
1.0,6,39,1,2694,0,0
1.0,6,54,1,24,0,0
1.0,6,39,1,2620,0,0
1.0,5,65,1,127,0,0
0.4,6,31,1,2620,0,0
1.0,4,29,0,2620,1,0
1.0,6,43,1,127,1,0
1.0,6,43,1,127,1,0
1.0,6,43,1,127,0,0
1.0,5,82,0,303,1,0
0.83,7,45,0,405,0,0
1.0,5,22,1,106,0,0
0.2,6,28,1,1313,0,1
0.27,9,42,0,106,0,1
1.0,8,53,1,106,1,0
0.86,5,20,0,369,1,0
1.0,7,52,1,1974,0,0
1.0,5,38,0,1974,0,0
0.19,9,26,1,102,1,0
0.75,5,23,1,176,1,0
0.9,8,73,1,1974,0,0
1.0,4,61,1,798,1,0
1.0,8,34,1,1974,1,0
0.23,7,37,0,25,0,0
1.0,5,45,1,102,1,0
0.62,5,51,1,102,1,0
0.62,7,43,1,88,1,0
1.0,5,29,0,4348,0,0
1.0,6,27,1,746,1,0
0.75,5,31,1,55,0,0
0.58,11,35,1,310,1,0
0.47,4,45,1,18,1,0
1.0,4,34,0,57,0,0
1.0,5,37,1,954,1,0
0.31,4,52,0,102,0,0
1.0,5,35,0,369,1,1
1.0,8,37,1,35,0,0
0.1,6,23,1,18,1,0
0.71,6,23,1,18,0,0
0.47,5,53,1,1600,0,0
1.0,7,28,0,6689,0,0
0.5,5,51,1,36,0,0
1.0,11,57,1,48,0,0
0.91,5,52,1,20,1,0
0.74,5,64,1,25,0,0
0.83,11,51,1,31,0,0
0.18,7,51,1,31,0,0
1.0,11,47,0,284,1,0
1.0,10,40,1,2740,0,0
1.0,6,58,1,297,0,0
0.39,6,22,1,2740,0,0
0.19,14,29,0,2740,0,1
0.52,7,55,1,109,1,0
1.0,5,35,1,2740,0,0
1.0,5,35,1,2740,1,0
0.03,7,46,1,169,0,1
1.0,9,54,0,3317,0,0
0.91,10,40,1,3317,1,0
0.24,5,47,1,298,0,0
1.0,7,23,1,3317,0,0
1.0,5,61,1,3317,0,0
1.0,6,59,1,250,1,0
0.09,7,73,0,586,1,1
1.0,6,40,1,537,0,0
1.0,5,44,1,41,1,0
0.71,7,45,0,164,0,0
1.0,5,80,1,34,0,0
1.0,8,38,1,48,0,0
1.0,7,67,1,45,1,0
0.42,5,56,1,106,0,0
1.0,7,48,1,86,1,0
1.0,6,59,1,227,0,0
1.0,7,38,0,227,1,0
0.43,6,42,0,227,0,0
0.57,6,32,1,93,0,0
1.0,7,40,1,101,0,0
0.66,6,23,1,101,1,0
1.0,7,22,0,1851,0,0
0.87,9,45,1,89,0,0
1.0,5,44,0,214,0,1
1.0,5,56,1,26,0,0
0.95,4,44,0,1943,0,0
1.0,7,51,1,12,0,0
0.46,5,47,1,15,0,1
0.36,4,21,0,44,0,0
0.66,7,43,1,45,0,0
0.5,7,32,1,4327,0,1
1.0,7,46,0,2674,1,0
1.0,12,66,1,4762,0,0
1.0,7,36,1,4762,1,1
1.0,6,44,1,4762,0,0
1.0,6,39,1,4762,0,0
0.48,5,21,1,4762,1,0
1.0,5,37,0,709,0,0
1.0,5,37,0,709,0,0
1.0,6,58,1,3184,1,0
1.0,7,50,0,2859,0,0
1.0,7,37,0,3055,1,0
1.0,15,53,0,1134,0,0
0.87,6,21,0,5628,0,0
0.53,6,43,1,679,1,1
0.59,7,26,0,2007,1,0
0.79,5,20,0,923,1,0
1.0,7,40,0,3055,1,0
0.59,9,25,0,3055,0,0
1.0,5,80,1,242,0,0
0.88,9,43,0,98,1,0
1.0,5,57,1,2139,1,0
1.0,5,57,1,2139,1,0
1.0,11,40,0,213,0,0
0.25,6,36,1,192,0,0
1.0,5,62,0,26,1,0
0.13,7,55,1,64,1,1
1.0,6,39,1,6485,1,0
1.0,5,38,0,1410,1,0
1.0,5,38,0,1410,1,0
0.83,6,49,1,192,1,0
0.83,6,49,1,192,0,0
0.15,7,51,0,4087,0,1
1.0,5,38,1,1408,1,0
0.36,7,25,1,92,1,0
0.12,5,23,1,139,1,0
0.97,8,45,1,713,0,0
0.15,6,41,1,763,1,0
0.9,7,25,1,4128,0,0
1.0,7,44,0,1408,1,1
0.33,9,22,0,116,0,0
0.33,6,22,0,116,1,1
1.0,5,82,0,3744,1,0
1.0,4,53,0,47,1,0
1.0,5,24,1,3744,1,0
1.0,5,30,1,3744,1,0
0.57,6,51,1,2715,1,0
1.0,6,80,0,113,1,0
1.0,7,33,1,3744,0,0
0.89,7,67,0,1232,1,0
0.72,6,40,1,115,0,0
1.0,5,55,0,779,1,1
0.94,6,34,1,8549,0,0
1.0,4,55,0,740,0,0
0.42,5,38,1,163,1,0
1.0,5,56,0,4116,0,1
1.0,9,39,1,522,0,0
1.0,7,56,0,197,0,0
1.0,7,58,0,1127,1,0
0.49,4,50,0,46,1,0
1.0,7,52,0,252,0,0
0.8,6,79,1,29,0,0
0.95,6,26,1,91,1,0
0.95,6,26,1,91,0,0
0.04,5,44,1,65,0,0
0.58,5,28,1,3688,0,0
0.68,7,43,1,124,0,0
0.41,9,34,0,3430,1,0
0.61,4,21,0,73,0,0
1.0,7,79,0,3688,0,0
1.0,7,55,0,59,1,0
0.69,6,32,0,3368,1,0
1.0,5,71,1,286,0,0
1.0,5,27,0,3368,0,0
1.0,6,29,0,29,1,1
1.0,5,20,0,64,0,0
0.49,5,46,1,405,1,0
1.0,7,67,1,8455,1,0
1.0,5,56,0,8455,1,0
1.0,7,37,1,1426,0,0
0.93,4,37,0,1182,0,0
0.71,7,55,0,516,0,0
1.0,6,50,0,72,0,1
1.0,5,29,1,405,1,1
1.0,7,57,0,1313,0,0
1.0,6,36,0,1313,0,0
0.56,7,41,0,1313,0,0
0.26,5,50,1,78,0,0
1.0,5,40,1,1313,0,0
0.7,14,60,0,1191,0,0
1.0,5,61,1,64,1,0
0.26,9,45,0,766,0,1
1.0,5,53,1,289,1,0
0.91,11,42,1,763,0,0
1.0,6,66,1,1408,0,0
0.99,6,54,0,1408,0,0
0.99,6,54,0,1408,1,0
0.45,8,43,0,64,1,1
1.0,5,43,1,53,1,0
1.0,6,44,1,1408,1,0
1.0,6,21,1,1408,1,0
0.66,7,29,0,218,0,0
0.16,7,58,1,644,1,0
0.82,6,54,1,94,0,1
1.0,5,55,0,105,1,0
1.0,9,71,1,105,1,0
0.87,4,26,0,444,0,0
0.48,5,25,0,817,0,0
1.0,6,33,1,98,0,0
0.71,6,45,0,473,0,0
1.0,7,73,0,473,0,0
1.0,7,60,1,473,0,0
0.45,6,33,1,112,0,0
1.0,4,72,0,473,0,0
1.0,6,59,0,125,0,0
1.0,6,59,0,125,0,0
1.0,5,39,1,106,1,0
0.77,10,62,1,155,1,0
0.21,5,43,0,109,1,0
0.53,6,33,0,747,1,0
1.0,7,45,0,436,0,0
1.0,12,38,1,28,1,1
1.0,12,38,1,28,1,0
1.0,11,54,1,2658,0,1
0.98,11,43,1,581,1,0
0.13,10,32,0,1521,1,0
0.12,8,21,0,120,0,0
1.0,7,29,0,270,0,0
1.0,7,29,0,270,0,0
0.04,4,20,0,405,1,0
0.92,5,75,1,20,0,1
0.07,6,24,1,222,0,0
0.75,7,21,0,10,0,0
0.8,7,28,1,1217,0,1
0.28,5,29,1,17,0,0
0.67,8,41,0,1054,1,0
0.54,6,27,1,1054,0,0
0.3,8,31,0,1054,0,0
0.12,7,29,1,1054,0,0
0.14,7,27,0,2928,0,0
1.0,7,33,1,1054,1,0
0.57,7,46,0,1054,1,0
1.0,5,58,0,1054,1,0
0.53,9,30,0,220,1,0
0.51,4,43,0,15,1,0
1.0,4,78,0,10,1,0
0.24,5,30,0,38,0,0
0.72,5,44,1,75,1,0
1.0,7,75,0,37,0,0
1.0,11,44,0,512,1,0
1.0,5,22,1,191,0,0
1.0,5,54,1,51,1,0
1.0,7,64,1,182,0,0
0.01,6,26,1,27,0,0
1.0,11,55,0,1109,1,0
0.45,6,34,1,174,1,0
1.0,5,42,1,747,0,0
0.7,8,46,1,165,0,0
0.66,6,48,0,98,1,0
0.33,6,48,1,98,1,0
0.76,6,44,1,58,0,0
1.0,8,65,1,108,0,0
1.0,6,24,0,330,1,0
0.19,4,22,0,817,0,0
0.76,6,39,1,91,1,1
0.08,8,20,0,817,1,0
0.42,4,20,1,817,0,0
0.69,5,84,1,817,1,0
1.0,7,47,0,821,1,0
0.82,5,37,0,2044,0,0
1.0,10,55,1,2715,1,0
1.0,7,22,0,2044,0,0
0.44,5,53,0,4116,1,0
0.82,7,33,0,21410,0,0
0.13,6,20,1,3386,0,0
1.0,7,44,0,31,1,0
0.71,10,51,0,3386,1,0
0.83,6,51,1,741,0,0
0.11,6,43,1,73,1,0
0.42,6,46,1,377,0,1
1.0,6,47,1,1326,1,0
0.48,7,47,0,101,1,0
1.0,7,62,0,3317,0,1
1.0,13,60,1,11,0,0
0.76,5,55,1,1448,1,0
0.76,5,55,1,1448,0,0
0.32,7,44,0,1326,0,1
0.33,5,40,0,1326,0,1
1.0,6,36,1,308,1,0
1.0,7,53,1,295,0,0
0.45,6,45,0,22,1,0
1.0,9,33,0,3866,1,0
1.0,10,26,0,295,1,0
0.18,7,53,1,9,0,0
1.0,6,31,1,295,1,0
0.45,8,23,0,578,1,0
0.49,6,29,1,1323,1,0
0.57,6,25,1,1323,1,0
0.16,4,30,0,1482,0,0
0.91,9,23,0,416,1,0
0.64,7,51,0,509,0,0
1.0,5,67,1,291,0,0
1.0,5,38,1,472,0,0
1.0,6,28,0,357,1,0
1.0,15,35,1,353,0,0
1.0,7,20,0,73,1,0
0.48,5,61,0,73,1,0
0.86,6,33,1,2038,0,1
0.36,4,84,0,1386,0,0
0.28,6,32,1,3095,0,0
0.25,10,56,0,783,1,0
0.43,7,22,0,845,1,0
0.81,8,31,0,1666,0,1
0.94,4,42,1,432,0,0
0.94,4,42,1,432,1,0
0.56,9,42,0,1386,1,0
0.26,7,60,1,1403,0,0
1.0,7,22,0,5328,0,0
0.22,10,57,1,1466,1,0
0.93,6,21,0,567,1,0
0.16,10,47,1,33,1,0
1.0,7,65,1,27,0,0
0.63,6,25,0,741,1,0
0.24,7,51,0,741,1,0
0.58,5,43,1,138,1,0
0.92,7,33,1,741,0,0
0.89,4,74,1,110,0,0
0.32,4,52,1,741,0,0
1.0,5,38,1,44,1,0
1.0,5,61,0,137,1,0
0.75,6,47,1,44,0,0
0.53,4,20,0,71,0,0
1.0,6,75,1,84,1,1
0.55,7,27,1,44,1,0
1.0,5,40,0,60,1,1
1.0,7,26,1,4128,0,0
1.0,6,63,1,238,0,0
1.0,7,59,1,4348,0,0
1.0,7,31,0,4348,1,0
1.0,10,36,0,121,0,0
1.0,10,36,0,121,0,0
1.0,5,40,0,30,1,0
1.0,5,71,0,4253,0,0
1.0,11,37,1,86,1,0
1.0,10,38,0,4348,0,0
1.0,5,27,1,1882,0,0
1.0,9,27,0,1882,0,0
1.0,8,31,1,58,1,0
1.0,6,52,1,323,1,0
1.0,9,68,1,180,1,0
1.0,8,80,0,39,1,0
1.0,7,31,1,4456,0,0
0.64,11,37,1,72,0,0
0.93,9,32,1,53,0,0
0.25,6,39,1,685,0,0
0.71,8,34,0,23,1,0
0.79,6,31,0,27000,0,0
0.95,6,29,1,2620,0,0
0.12,5,86,0,240,0,0
0.71,4,86,1,240,0,0
0.12,7,19,0,130,0,1
0.51,5,31,1,49,1,0
0.83,6,34,1,300,0,0
1.0,8,28,1,8549,1,0
0.75,7,39,1,31,0,0
0.72,6,35,1,9307,1,0
0.24,6,62,0,105,0,0
0.68,4,38,0,1217,1,0
1.0,5,35,1,8549,1,1
1.0,5,35,1,8549,0,1
0.25,6,54,1,3628,0,0
1.0,5,42,1,443,0,0
1.0,7,77,0,9307,1,0
1.0,4,84,0,36,1,0
0.35,6,51,1,132,1,0
0.21,5,51,1,132,0,0
1.0,4,53,0,1422,0,0
0.17,11,48,0,9307,1,0
0.82,11,48,0,9307,1,0
0.41,7,41,0,9307,1,1
1.0,7,34,0,1704,1,0
0.28,7,48,0,8455,1,0
1.0,8,48,1,398,1,0
0.76,6,25,1,1521,1,0
1.0,5,38,1,2105,1,0
0.94,6,38,0,374,1,0
0.3,6,49,1,8455,1,0
0.41,5,26,0,721,0,0
0.17,7,44,0,8455,0,1
1.0,4,42,0,647,1,0
1.0,7,37,0,334,0,0
1.0,10,59,1,203,0,1
0.52,5,57,0,5433,0,0
1.0,7,26,0,22,0,1
0.8,5,44,0,3744,0,0
1.0,5,42,1,2715,0,0
0.67,5,42,0,883,1,0
0.79,7,20,0,2715,0,0
1.0,11,48,0,383,0,0
1.0,4,61,0,610,1,0
1.0,4,43,0,94,0,1
0.91,7,40,1,229,0,0
1.0,6,49,1,229,1,0
1.0,8,65,0,577,1,0
1.0,5,39,0,229,1,0
1.0,6,40,1,64,0,0
0.63,6,45,1,229,1,0
1.0,5,48,1,379,0,0
1.0,6,29,1,229,0,0
0.53,6,44,1,64,1,1
0.42,5,45,1,229,0,0
0.93,4,79,1,64,1,0
0.54,7,36,0,94,1,0
0.13,7,46,1,1082,0,0
1.0,7,36,0,4218,0,0
0.64,6,34,1,14,1,0
0.67,7,51,0,61,0,0
0.82,6,21,1,4116,1,0
1.0,15,45,0,109,0,0
0.59,5,49,0,23,1,0
0.83,6,32,1,164,0,0
0.5,6,43,0,1313,0,0
0.75,4,47,0,17,0,1
1.0,4,49,0,22669,0,0
1.0,4,49,0,22669,1,0
1.0,6,32,1,27000,1,0
0.82,5,37,0,755,0,0
1.0,11,74,0,10477,0,0
0.54,4,34,0,4762,0,0
0.9,6,45,1,4762,1,0
0.71,7,34,0,4762,1,0
1.0,5,36,0,433,1,0
0.38,4,43,0,674,0,0
1.0,8,60,1,4762,1,0
1.0,6,20,1,4762,0,0
1.0,6,20,1,4762,1,0
1.0,7,53,1,214,1,0
0.58,7,71,0,614,1,0
0.99,7,36,0,1313,0,0
0.48,6,39,0,1313,1,0
1.0,5,44,0,59,1,0
0.74,11,32,1,105,1,0
0.55,6,45,1,1313,0,0
1.0,4,52,0,1313,1,0
1.0,5,27,1,4116,1,0
1.0,7,41,0,1313,0,0
1.0,6,66,1,102,0,0
1.0,8,49,1,84,1,0
0.7,7,24,1,1313,0,0
0.56,4,25,1,1064,1,0
0.78,6,45,1,405,1,0
1.0,6,34,1,421,0,0
0.51,4,45,0,399,1,0
1.0,5,35,0,399,0,0
1.0,6,36,1,28,0,1
0.44,5,42,1,399,1,0
0.48,9,34,0,831,1,1
0.86,7,56,1,3859,1,0
1.0,6,29,1,4116,1,1
1.0,7,43,1,186,0,1
1.0,7,36,1,15,0,0
0.51,4,46,0,42,1,0
0.25,5,28,1,1028,0,0
0.39,7,30,0,214,0,1
1.0,5,46,1,34,1,0
1.0,5,58,0,214,1,0
1.0,6,46,0,20,0,0
0.95,7,54,1,31,0,0
0.52,5,41,1,72,1,0
0.5,8,26,0,36,0,0
1.0,7,43,1,59,0,0
1.0,7,55,1,50,0,0
0.73,7,33,0,135,0,0
0.63,8,57,1,23,0,0
1.0,7,42,1,105,1,0
1.0,6,41,1,59,0,0
1.0,7,34,0,105,1,0
0.48,4,22,0,856,0,0
1.0,5,32,0,388,1,0
0.16,4,22,0,856,0,0
0.13,6,49,1,118,1,1
0.64,7,49,1,118,0,0
0.47,7,22,0,2563,0,0
0.96,6,33,1,1314,1,0
0.82,7,47,1,2399,0,0
1.0,7,61,1,9307,0,0
0.76,6,28,1,9307,0,0
1.0,13,39,0,9307,1,0
0.87,5,41,0,9307,0,0
1.0,6,51,0,9307,1,0
1.0,8,35,1,8549,1,0
0.98,9,22,0,1732,0,0
1.0,4,36,0,343,1,0
0.33,7,58,0,1871,0,0
0.66,10,28,0,857,1,0
1.0,8,43,1,84,1,0
0.34,6,22,0,75,0,0
0.36,6,30,0,3688,1,0
0.77,6,23,1,186,0,0
1.0,8,52,1,2377,1,0
0.04,4,43,0,54,0,1
1.0,5,52,1,73,1,0
1.0,6,33,1,194,0,0
1.0,5,84,0,3688,1,0
0.62,4,50,0,160,0,0
0.51,9,20,0,366,1,0
0.4,5,80,0,854,0,1
1.0,6,31,0,4128,1,0
0.44,8,23,0,96,0,0
1.0,7,45,1,45,0,0
1.0,5,31,1,29,0,0
0.08,5,31,1,155,1,0
0.21,5,40,1,30,0,0
1.0,6,48,1,78,0,0
0.91,7,29,0,1482,1,0
0.41,7,49,0,1482,1,1
1.0,9,57,1,242,1,0
1.0,7,49,0,140,0,0
0.08,7,24,0,161,0,0
0.41,5,29,1,653,0,0
0.4,8,44,0,353,0,0
0.28,9,48,0,57,1,0
1.0,11,56,0,467,0,0
1.0,6,36,1,57,1,0
0.82,6,61,0,57,1,0
1.0,7,44,1,57,1,0
0.49,11,44,0,27000,0,0
0.49,11,44,0,27000,1,0
0.21,4,29,0,57,0,1
1.0,6,50,1,23,0,0
1.0,6,34,0,3304,1,0
1.0,7,34,1,525,1,0
0.77,7,43,0,774,1,0
0.19,12,36,1,1323,1,0
0.6,12,36,1,1323,0,0
0.83,6,32,1,2252,0,0
0.83,6,32,1,2252,0,0
1.0,11,49,0,972,0,0
0.75,9,57,0,2252,1,0
0.11,8,21,1,2252,1,0
0.45,8,21,1,2252,1,1
0.57,5,25,1,1214,1,0
0.11,5,44,0,2252,0,0
0.24,6,18,0,2252,1,1
1.0,8,55,1,634,0,0
0.44,9,60,0,206,1,0
0.6,5,58,1,634,0,0
1.0,6,33,1,52,0,0
0.93,6,40,0,4087,1,0
0.75,6,62,1,29,1,0
0.52,4,62,0,27000,0,0
0.08,5,67,1,4087,0,0
0.76,11,81,0,598,0,0
1.0,10,38,1,6157,0,0
1.0,10,38,1,6157,0,1
0.55,12,45,1,4059,0,1
0.06,7,39,1,76,0,0
0.18,7,39,1,76,1,1
0.91,10,59,0,27000,0,1
1.0,9,62,1,120,0,0
0.87,5,28,1,512,1,0
1.0,5,43,0,4646,0,0
0.28,9,55,0,553,0,0
0.74,9,83,0,553,0,0
0.24,9,50,0,210,1,0
1.0,5,60,1,1695,0,0
0.94,7,56,0,745,0,0
1.0,11,43,0,24,0,0
1.0,7,47,1,745,1,0
0.87,13,47,1,1695,1,0
0.48,4,29,1,2472,1,0
0.86,5,28,0,863,0,0
0.71,14,55,0,19,0,0
0.75,7,54,1,263,1,0
0.75,4,26,0,1328,0,0
0.61,6,40,1,1557,1,0
0.79,9,54,0,48,1,0
1.0,6,44,1,132,0,0
1.0,6,44,1,132,1,0
1.0,5,49,0,4116,1,0
0.59,7,22,1,4128,0,0
1.0,5,20,0,983,0,0
1.0,5,55,0,167,0,0
1.0,5,36,1,197,1,0
1.0,7,29,1,167,1,0
1.0,5,29,0,983,0,0
0.88,5,49,1,89,1,0
0.87,7,39,0,163,1,0
0.79,7,22,0,745,0,0
1.0,8,48,0,78,1,0
0.45,7,38,0,745,0,0
1.0,5,24,1,745,1,0
1.0,4,35,1,745,0,0
0.83,6,37,1,311,0,0
1.0,6,61,1,3699,0,0
1.0,7,59,0,745,1,0
0.94,6,51,0,1313,1,0
1.0,7,58,1,140,1,0
0.76,5,36,0,286,1,1
0.18,5,20,1,1064,0,0
1.0,7,56,0,1064,1,0
0.56,5,54,0,286,1,0
0.82,5,29,1,3368,0,0
0.5,4,19,0,171,0,0
1.0,4,63,1,575,0,0
1.0,5,37,0,575,0,0
1.0,9,82,0,575,1,0
1.0,9,49,1,23,0,1
1.0,15,53,0,2517,0,0
0.41,7,67,0,16291,0,0
0.91,7,69,0,27000,1,0
1.0,7,19,1,3434,1,0
1.0,5,22,0,27000,0,0
1.0,8,33,1,301,0,0
1.0,8,33,1,301,0,0
1.0,7,20,0,4617,0,0
0.47,9,22,0,2078,1,1
0.51,7,41,0,182,0,1
1.0,5,31,0,2715,1,0
0.64,6,26,1,3301,1,0
0.93,7,45,0,188,0,0
1.0,4,56,1,1601,0,0
1.0,4,89,0,824,1,0
1.0,6,80,1,393,0,0
0.34,6,20,0,120,0,0
0.87,6,29,0,393,0,1
0.54,5,21,0,16,0,0
1.0,6,53,1,1054,1,0
0.79,7,38,1,1054,1,0
0.79,7,38,1,1054,1,1
0.56,4,46,0,1054,1,0
0.77,6,26,1,1054,0,0
1.0,5,26,1,128,1,0
0.87,6,22,0,1054,1,0
1.0,9,29,0,137,0,0
1.0,9,47,1,10155,0,0
0.11,8,52,1,465,1,1
1.0,7,40,0,317,0,0
1.0,8,36,1,672,1,0
0.82,8,22,0,1329,1,0
0.69,5,49,1,824,1,0
0.5,7,55,0,720,0,0
1.0,4,23,1,23,0,0
1.0,4,23,1,23,1,0
0.41,5,57,1,21,0,0
0.91,7,58,0,111,1,0
0.42,6,25,1,568,1,0
0.42,6,25,1,568,1,0
1.0,8,49,1,20,0,0
0.89,5,60,1,405,1,0
0.33,6,40,1,49,0,0
1.0,12,46,1,405,1,0
0.33,5,48,1,2694,1,1
1.0,6,43,0,444,0,0
0.63,4,43,1,76,0,0
0.38,7,51,1,78,0,0
0.6,11,44,0,348,1,0
1.0,9,71,0,162,0,0
1.0,4,55,1,3744,0,0
0.48,6,23,1,3744,1,0
1.0,7,41,1,583,1,0
1.0,6,55,0,883,0,0
1.0,5,36,0,3744,0,0
1.0,6,54,0,421,0,0
0.9,8,58,1,421,0,0
1.0,6,57,0,5433,1,0
1.0,7,54,1,1629,1,0
0.86,12,37,1,383,0,0
0.36,6,47,1,3744,0,0
1.0,5,42,0,613,0,0
0.45,5,36,1,2740,0,0
0.22,9,46,0,311,0,0
0.56,4,22,1,2740,1,0
0.57,9,50,0,92,0,0
1.0,7,25,0,930,0,0
1.0,7,25,0,930,1,0
0.28,6,40,0,2740,1,0
1.0,5,21,0,930,1,0
0.96,5,56,0,40,0,0
0.39,6,46,1,169,1,0
