PolicyID,ClaimNb,Exposure,Power,CarAge,DriverAge,Brand,Gas,Region,Density,ClaimAmount
352440,1,0.53,g,12,48,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,295,3102
352447,1,0.44,i,0,63,Japanese (except Nissan) or Korean,Diesel,Centre,76,444
352475,1,0.21,f,6,45,"Renault, Nissan or Citroen",Diesel,Centre,376,322
352485,1,1.0,i,16,47,"Opel, General Motors or Ford",Regular,Bretagne,262,1205
352497,1,1.0,f,14,42,"Renault, Nissan or Citroen",Diesel,Bretagne,473,1250
352502,1,0.54,e,12,21,"Renault, Nissan or Citroen",Regular,Bretagne,152,1261
352550,1,1.0,g,1,54,"Renault, Nissan or Citroen",Diesel,Bretagne,103,1191
352559,2,1.0,e,4,42,"Renault, Nissan or Citroen",Diesel,Bretagne,473,1193
352559,2,1.0,e,4,42,"Renault, Nissan or Citroen",Diesel,Bretagne,473,1185
352574,1,1.0,g,8,55,"Renault, Nissan or Citroen",Regular,Ile-de-France,796,1444
352575,1,1.0,l,4,71,"Mercedes, Chrysler or BMW",Diesel,Bretagne,473,313
352582,1,0.94,g,6,47,"Renault, Nissan or Citroen",Diesel,Centre,109,14431
352730,1,1.0,e,9,35,"Opel, General Motors or Ford",Diesel,Centre,44,1138
352756,1,0.08,e,0,47,"Renault, Nissan or Citroen",Diesel,Centre,78,205
352776,1,0.57,f,14,37,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,16,591
352786,1,0.39,e,1,39,"Mercedes, Chrysler or BMW",Diesel,Ile-de-France,9422,1202
352800,1,1.0,e,1,74,"Renault, Nissan or Citroen",Regular,Centre,13,1206
352806,1,0.52,d,2,54,"Renault, Nissan or Citroen",Diesel,Centre,67,1375
352815,1,0.33,e,10,34,"Renault, Nissan or Citroen",Diesel,Centre,20,1177
352816,1,1.0,f,1,28,"Renault, Nissan or Citroen",Diesel,Centre,23,1142
352817,1,1.0,e,10,68,"Renault, Nissan or Citroen",Regular,Centre,23,598
352819,1,1.0,d,13,19,"Renault, Nissan or Citroen",Regular,Centre,15,1124
352846,1,1.0,j,5,58,Fiat,Regular,Centre,1054,1182
352850,1,0.91,j,0,39,other,Diesel,Centre,11,3986
352858,1,0.75,g,0,68,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,19,580
352901,1,0.39,f,3,49,"Renault, Nissan or Citroen",Diesel,Centre,405,1231
352958,1,1.0,g,3,53,"Renault, Nissan or Citroen",Regular,Centre,13,1180
352972,1,0.36,e,9,72,"Renault, Nissan or Citroen",Diesel,Centre,405,210837
352975,1,1.0,h,14,43,Fiat,Diesel,Centre,405,1291
352983,1,0.86,g,14,51,"Renault, Nissan or Citroen",Diesel,Centre,405,1173
352999,1,1.0,g,2,62,"Renault, Nissan or Citroen",Regular,Centre,405,218
353014,1,1.0,g,11,45,"Renault, Nissan or Citroen",Diesel,Centre,286,1241
353018,1,1.0,h,19,49,"Renault, Nissan or Citroen",Regular,Limousin,23,1231
353029,1,1.0,e,3,51,"Renault, Nissan or Citroen",Diesel,Limousin,235,1216
353034,1,0.26,f,15,54,"Opel, General Motors or Ford",Regular,Pays-de-la-Loire,75,1219
353076,1,1.0,f,5,46,"Volkswagen, Audi, Skoda or Seat",Diesel,Pays-de-la-Loire,124,1231
353079,1,1.0,h,1,84,Japanese (except Nissan) or Korean,Diesel,Pays-de-la-Loire,451,1222
353089,1,0.57,d,19,45,"Renault, Nissan or Citroen",Regular,Limousin,5,1207
353107,1,1.0,e,4,56,"Renault, Nissan or Citroen",Diesel,Limousin,213,1248
353156,2,1.0,f,6,47,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,45,3758
353156,2,1.0,f,6,47,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,45,1223
353185,1,1.0,g,9,48,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,485,1197
353204,1,0.95,f,6,68,"Renault, Nissan or Citroen",Diesel,Limousin,25,424
353212,1,0.36,g,7,31,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,84,2358
353227,1,0.42,g,19,59,"Renault, Nissan or Citroen",Diesel,Centre,31,1142
353263,1,0.76,i,16,48,"Renault, Nissan or Citroen",Regular,Centre,15,1261
353286,1,1.0,e,12,47,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,399,576
353312,2,0.92,i,11,44,other,Regular,Centre,186,1243
353312,2,0.92,i,11,44,other,Regular,Centre,186,1235
353327,1,0.35,f,4,58,"Renault, Nissan or Citroen",Diesel,Centre,41,2780
353399,1,0.79,l,4,40,"Mercedes, Chrysler or BMW",Regular,Pays-de-la-Loire,983,1192
353440,1,1.0,e,12,22,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,24,1156
353456,2,0.96,f,5,58,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,4128,1176
353456,2,0.96,f,5,58,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,4128,1171
353550,1,1.0,f,25,44,"Renault, Nissan or Citroen",Diesel,Centre,132,1191
353561,1,0.76,e,5,21,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,4116,1207
353610,1,1.0,f,10,54,"Renault, Nissan or Citroen",Diesel,Centre,182,1260
353692,1,0.83,e,11,50,"Renault, Nissan or Citroen",Regular,Limousin,213,1186
353702,1,0.64,f,7,46,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,26,760
353728,1,0.69,g,10,68,"Mercedes, Chrysler or BMW",Diesel,Centre,39,926
353791,1,0.89,k,26,42,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,66,251
353837,1,0.75,g,7,19,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,85,96
353910,1,0.67,e,1,36,"Opel, General Motors or Ford",Regular,Aquitaine,1535,1809
353940,1,1.0,g,3,86,"Renault, Nissan or Citroen",Regular,Aquitaine,1287,1140
353941,1,0.14,f,3,38,"Renault, Nissan or Citroen",Diesel,Aquitaine,9,3206
353966,1,1.0,f,6,52,"Renault, Nissan or Citroen",Diesel,Poitou-Charentes,65,1142
353982,1,0.89,d,17,48,"Renault, Nissan or Citroen",Regular,Aquitaine,1287,1145
353997,1,1.0,j,4,78,Japanese (except Nissan) or Korean,Regular,Aquitaine,22,1221
354051,1,1.0,e,8,22,"Renault, Nissan or Citroen",Regular,Aquitaine,4348,5034
354071,1,1.0,e,7,51,"Renault, Nissan or Citroen",Diesel,Aquitaine,261,1108
354074,1,1.0,i,10,80,"Renault, Nissan or Citroen",Regular,Aquitaine,450,1220
354142,1,1.0,e,10,53,"Volkswagen, Audi, Skoda or Seat",Diesel,Aquitaine,2906,1811
354145,1,1.0,g,8,36,"Opel, General Motors or Ford",Regular,Aquitaine,520,1098
354146,1,1.0,i,12,50,"Renault, Nissan or Citroen",Regular,Aquitaine,4456,150
354159,1,1.0,e,3,35,"Renault, Nissan or Citroen",Regular,Aquitaine,4348,1208
354166,1,0.7,k,12,58,"Renault, Nissan or Citroen",Diesel,Aquitaine,67,1662
354188,1,1.0,d,7,46,other,Regular,Aquitaine,4348,1229
354206,1,1.0,d,4,54,"Volkswagen, Audi, Skoda or Seat",Diesel,Poitou-Charentes,109,1174
354213,1,0.14,d,16,20,"Opel, General Motors or Ford",Diesel,Aquitaine,131,2602
354221,1,1.0,j,1,40,"Renault, Nissan or Citroen",Regular,Aquitaine,2580,563
354243,1,1.0,e,9,81,"Renault, Nissan or Citroen",Regular,Ile-de-France,27000,1122
354286,1,0.39,d,4,26,"Renault, Nissan or Citroen",Diesel,Ile-de-France,8884,1207
354321,1,0.26,k,4,30,"Mercedes, Chrysler or BMW",Diesel,Centre,222,4239
354323,1,0.55,d,10,20,"Renault, Nissan or Citroen",Regular,Centre,42,318
354327,2,0.53,d,2,29,"Renault, Nissan or Citroen",Diesel,Centre,222,193
354327,2,0.53,d,2,29,"Renault, Nissan or Citroen",Diesel,Centre,222,10000
354383,1,1.0,f,5,40,"Renault, Nissan or Citroen",Regular,Centre,394,583
354415,1,1.0,i,2,62,"Renault, Nissan or Citroen",Regular,Centre,25,1191
354437,1,1.0,g,4,29,"Renault, Nissan or Citroen",Regular,Centre,43,1204
354477,2,0.82,f,1,46,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,798,81
354477,2,0.82,f,1,46,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,798,83
354479,1,1.0,f,13,62,"Renault, Nissan or Citroen",Diesel,Poitou-Charentes,798,1232
354487,1,0.89,g,9,51,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,1974,1172
354515,1,0.18,e,11,28,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,27,79
354546,1,0.8,d,5,42,"Volkswagen, Audi, Skoda or Seat",Diesel,Poitou-Charentes,19,1209
354557,1,0.5,f,4,30,"Renault, Nissan or Citroen",Diesel,Poitou-Charentes,42,2971
354577,1,0.93,j,0,56,"Mercedes, Chrysler or BMW",Diesel,Poitou-Charentes,1974,13532
354593,1,0.74,f,14,37,"Renault, Nissan or Citroen",Diesel,Poitou-Charentes,25,67
354601,1,0.43,h,14,37,other,Diesel,Poitou-Charentes,278,1246
354607,1,0.76,j,3,40,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,678,1213
354618,1,0.64,d,10,21,Fiat,Regular,Poitou-Charentes,1974,1196
354630,1,0.58,h,12,28,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,927,185
354642,1,0.11,e,5,50,"Opel, General Motors or Ford",Regular,Nord-Pas-de-Calais,1386,2438
354686,1,0.1,j,3,29,"Renault, Nissan or Citroen",Regular,Nord-Pas-de-Calais,310,1237
354705,1,0.36,n,4,37,"Renault, Nissan or Citroen",Regular,Nord-Pas-de-Calais,1214,607
354706,1,1.0,g,13,49,"Renault, Nissan or Citroen",Regular,Nord-Pas-de-Calais,1466,1346
354719,1,0.31,f,11,50,"Renault, Nissan or Citroen",Regular,Haute-Normandie,77,893
354721,1,0.93,d,11,56,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,1978,1152
354740,2,0.66,g,19,24,"Renault, Nissan or Citroen",Regular,Nord-Pas-de-Calais,1466,1247
354740,2,0.66,g,19,24,"Renault, Nissan or Citroen",Regular,Nord-Pas-de-Calais,1466,1130
354770,1,0.19,e,19,22,"Renault, Nissan or Citroen",Regular,Bretagne,285,626
354775,1,0.71,h,6,47,"Volkswagen, Audi, Skoda or Seat",Diesel,Bretagne,3021,749
354792,1,0.25,j,11,32,"Opel, General Motors or Ford",Diesel,Bretagne,3021,1197
354823,1,0.78,e,20,45,"Renault, Nissan or Citroen",Regular,Centre,1313,1179
354831,2,1.0,e,3,47,"Renault, Nissan or Citroen",Regular,Centre,102,597
354831,2,1.0,e,3,47,"Renault, Nissan or Citroen",Regular,Centre,102,1243
354852,1,1.0,g,2,30,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,3599,1745
354861,1,1.0,g,8,26,"Renault, Nissan or Citroen",Regular,Centre,214,88
354884,2,1.0,e,1,67,"Renault, Nissan or Citroen",Regular,Centre,50,1179
354884,2,1.0,e,1,67,"Renault, Nissan or Citroen",Regular,Centre,50,1253
354889,1,1.0,f,8,40,"Renault, Nissan or Citroen",Regular,Centre,1313,77
354964,1,1.0,g,15,55,"Renault, Nissan or Citroen",Diesel,Centre,298,1193
354987,1,1.0,e,5,24,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,122,1203
354988,1,0.15,g,2,34,"Renault, Nissan or Citroen",Regular,Basse-Normandie,247,1194
355057,1,0.16,f,12,42,"Renault, Nissan or Citroen",Diesel,Centre,91,509
355082,1,0.07,e,10,25,"Opel, General Motors or Ford",Diesel,Centre,614,1636
355114,1,0.65,d,15,50,"Renault, Nissan or Citroen",Regular,Centre,44,1134
355115,1,0.34,e,3,50,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,44,1668
355125,1,1.0,e,7,52,"Opel, General Motors or Ford",Diesel,Ile-de-France,13719,425
355129,1,1.0,g,22,51,"Renault, Nissan or Citroen",Regular,Centre,192,90
355150,1,1.0,e,17,61,"Renault, Nissan or Citroen",Regular,Centre,115,3282
355234,1,0.53,h,12,31,Fiat,Regular,Ile-de-France,4939,132
355294,1,0.08,e,2,50,"Renault, Nissan or Citroen",Diesel,Bretagne,175,2977
355297,2,1.0,e,5,54,"Opel, General Motors or Ford",Regular,Aquitaine,4253,1199
355297,2,1.0,e,5,54,"Opel, General Motors or Ford",Regular,Aquitaine,4253,1998
355300,1,1.0,f,1,46,"Volkswagen, Audi, Skoda or Seat",Diesel,Bretagne,3386,99
355313,1,1.0,f,6,24,"Renault, Nissan or Citroen",Regular,Bretagne,461,2631
355364,1,0.06,f,10,29,"Renault, Nissan or Citroen",Diesel,Bretagne,3386,896
355460,1,1.0,g,5,57,other,Diesel,Bretagne,165,1212
355480,1,0.95,d,14,34,"Renault, Nissan or Citroen",Diesel,Bretagne,165,1261
355500,1,0.05,e,9,46,"Renault, Nissan or Citroen",Regular,Bretagne,109,808
355531,1,0.71,i,12,33,"Renault, Nissan or Citroen",Regular,Bretagne,98,1311
355532,1,0.5,e,7,30,"Renault, Nissan or Citroen",Diesel,Bretagne,359,2138
355595,1,0.71,f,7,45,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,766,1532
355596,1,0.4,f,8,46,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,29,3134
355658,1,0.78,j,1,29,"Mercedes, Chrysler or BMW",Regular,Centre,2399,1216
355687,1,0.36,g,15,19,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,46,584
355689,2,0.88,d,1,24,"Renault, Nissan or Citroen",Diesel,Centre,2399,1221
355689,2,0.88,d,1,24,"Renault, Nissan or Citroen",Diesel,Centre,2399,1694
355708,1,1.0,d,1,35,"Renault, Nissan or Citroen",Diesel,Centre,856,604
355713,1,1.0,h,13,66,"Renault, Nissan or Citroen",Diesel,Ile-de-France,3274,1226
355725,1,0.69,e,12,30,"Renault, Nissan or Citroen",Diesel,Centre,856,30836
355726,1,1.0,f,6,19,"Renault, Nissan or Citroen",Diesel,Ile-de-France,433,1277
355737,1,1.0,f,1,44,Fiat,Regular,Centre,388,588
355743,1,1.0,d,15,22,"Opel, General Motors or Ford",Diesel,Centre,388,779
355749,1,1.0,i,14,46,"Renault, Nissan or Citroen",Regular,Centre,856,1135
355758,1,0.91,e,6,34,"Opel, General Motors or Ford",Regular,Ile-de-France,5539,907
355764,2,0.63,g,14,24,"Renault, Nissan or Citroen",Regular,Centre,388,1211
355764,2,0.63,g,14,24,"Renault, Nissan or Citroen",Regular,Centre,388,195
355766,1,0.31,g,11,30,"Renault, Nissan or Citroen",Regular,Centre,1495,1181
355777,1,1.0,e,3,43,"Renault, Nissan or Citroen",Regular,Centre,1296,74
355784,1,1.0,g,15,58,"Opel, General Motors or Ford",Diesel,Centre,4116,141
355791,1,0.5,f,7,45,"Renault, Nissan or Citroen",Diesel,Centre,2715,8637
355814,1,1.0,d,2,47,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,251,1165
355826,1,0.56,d,17,38,"Renault, Nissan or Citroen",Regular,Centre,2044,826
355843,1,1.0,h,16,53,"Renault, Nissan or Citroen",Diesel,Centre,10,1226
355883,1,0.57,f,1,27,"Renault, Nissan or Citroen",Regular,Centre,44,1222
355929,1,0.83,j,16,22,"Renault, Nissan or Citroen",Regular,Centre,30,152
355935,2,1.0,d,17,49,"Renault, Nissan or Citroen",Regular,Centre,137,1153
355935,2,1.0,d,17,49,"Renault, Nissan or Citroen",Regular,Centre,137,1187
355951,1,0.67,g,6,22,"Renault, Nissan or Citroen",Regular,Centre,31,4234
355968,1,0.77,e,0,62,"Renault, Nissan or Citroen",Diesel,Centre,44,76
356011,1,1.0,j,15,31,"Renault, Nissan or Citroen",Regular,Centre,81,103
356027,1,1.0,e,5,54,"Renault, Nissan or Citroen",Diesel,Centre,99,1216
356085,1,0.13,f,7,51,Fiat,Diesel,Pays-de-la-Loire,528,1189
356139,1,0.31,h,13,20,"Volkswagen, Audi, Skoda or Seat",Regular,Poitou-Charentes,153,753
356140,1,0.06,i,14,20,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,153,3235
356147,1,0.84,m,0,33,other,Diesel,Poitou-Charentes,153,79
356157,1,0.77,f,21,32,"Renault, Nissan or Citroen",Diesel,Poitou-Charentes,94,420
356304,1,1.0,k,14,41,"Renault, Nissan or Citroen",Diesel,Centre,11,1287
356313,1,1.0,f,13,20,"Renault, Nissan or Citroen",Regular,Centre,308,1232
356315,2,1.0,d,13,19,"Renault, Nissan or Citroen",Regular,Centre,1054,129
356315,2,1.0,d,13,19,"Renault, Nissan or Citroen",Regular,Centre,1054,268
356326,1,1.0,g,17,43,"Renault, Nissan or Citroen",Regular,Centre,18,1226
356330,1,0.59,f,7,26,"Renault, Nissan or Citroen",Diesel,Centre,568,127
356338,1,0.34,h,15,52,"Renault, Nissan or Citroen",Diesel,Centre,49,1173
356350,2,1.0,f,9,50,"Renault, Nissan or Citroen",Diesel,Centre,41,571
356350,2,1.0,f,9,50,"Renault, Nissan or Citroen",Diesel,Centre,41,1207
356358,1,0.4,h,13,59,"Mercedes, Chrysler or BMW",Diesel,Centre,1054,1932
356419,1,0.66,g,18,26,"Renault, Nissan or Citroen",Regular,Centre,4116,40844
356469,1,0.39,f,11,43,"Renault, Nissan or Citroen",Regular,Aquitaine,16,488
356497,1,1.0,g,14,22,"Renault, Nissan or Citroen",Regular,Aquitaine,2620,1673
356516,1,0.75,f,8,47,"Renault, Nissan or Citroen",Diesel,Aquitaine,58,1222
356532,1,0.85,f,6,39,"Volkswagen, Audi, Skoda or Seat",Diesel,Aquitaine,685,3165
356538,1,0.74,g,18,29,"Opel, General Motors or Ford",Regular,Aquitaine,2620,1267
356571,1,0.58,g,12,18,"Mercedes, Chrysler or BMW",Regular,Centre,149,1280
356604,2,0.47,e,9,22,"Renault, Nissan or Citroen",Regular,Ile-de-France,1630,1238
356604,2,0.47,e,9,22,"Renault, Nissan or Citroen",Regular,Ile-de-France,1630,680
356671,1,0.3,g,6,50,"Opel, General Motors or Ford",Diesel,Bretagne,96,1179
356688,1,0.6,g,8,19,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,57,1413
356736,1,0.38,g,10,27,"Mercedes, Chrysler or BMW",Regular,Pays-de-la-Loire,1408,1510
356834,1,1.0,d,8,30,"Renault, Nissan or Citroen",Regular,Centre,1313,108
356840,1,1.0,f,13,77,"Renault, Nissan or Citroen",Regular,Centre,101,1172
356843,1,0.1,g,8,50,"Renault, Nissan or Citroen",Regular,Centre,1313,4557
356889,1,0.29,f,17,55,"Renault, Nissan or Citroen",Diesel,Centre,155,1086
356890,1,1.0,d,11,41,"Opel, General Motors or Ford",Regular,Centre,82,1167
356947,1,1.0,h,1,74,"Renault, Nissan or Citroen",Diesel,Centre,45,1160
356956,1,1.0,g,1,45,"Opel, General Motors or Ford",Diesel,Centre,252,892
356995,1,0.36,d,16,19,"Renault, Nissan or Citroen",Regular,Centre,72,1259
356996,1,0.62,f,13,19,"Renault, Nissan or Citroen",Diesel,Centre,72,1244
357025,1,1.0,g,14,33,"Renault, Nissan or Citroen",Regular,Centre,52,38
357041,1,0.98,f,17,53,"Renault, Nissan or Citroen",Diesel,Centre,295,610
357062,1,0.21,f,2,27,"Renault, Nissan or Citroen",Diesel,Centre,47,3681
357074,1,0.79,g,7,45,"Mercedes, Chrysler or BMW",Diesel,Centre,22,1171
357076,1,0.14,g,13,19,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,295,1530
357092,1,0.4,h,1,27,"Renault, Nissan or Citroen",Regular,Centre,124,1188
357111,1,0.64,h,2,42,"Renault, Nissan or Citroen",Diesel,Centre,48,584
357142,1,0.5,f,7,24,"Renault, Nissan or Citroen",Regular,Centre,82,1205
357189,1,0.28,d,2,43,"Renault, Nissan or Citroen",Diesel,Centre,30,1209
357263,1,0.84,g,5,54,other,Diesel,Centre,399,1162
357273,1,0.27,e,3,49,"Renault, Nissan or Citroen",Diesel,Centre,399,1752
357280,1,1.0,f,6,29,"Opel, General Motors or Ford",Diesel,Centre,399,3216
357295,1,0.14,f,4,58,"Renault, Nissan or Citroen",Diesel,Centre,1054,919
357307,1,0.96,g,7,21,"Renault, Nissan or Citroen",Diesel,Centre,399,316
357309,1,0.44,f,14,43,"Renault, Nissan or Citroen",Regular,Centre,399,1242
357319,1,0.92,g,14,37,"Renault, Nissan or Citroen",Regular,Centre,399,615
357333,1,0.86,g,10,20,"Mercedes, Chrysler or BMW",Regular,Centre,111,704
357407,1,0.97,g,1,62,"Opel, General Motors or Ford",Diesel,Basse-Normandie,55,1252
357448,1,0.76,f,13,22,"Renault, Nissan or Citroen",Diesel,Limousin,14,1177
357455,1,0.86,k,4,41,other,Diesel,Haute-Normandie,303,85
357458,1,0.98,k,6,44,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,65,3276
357461,1,0.98,h,6,32,Japanese (except Nissan) or Korean,Diesel,Basse-Normandie,257,1251
357472,1,0.84,g,9,55,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,293,194
357483,1,0.67,g,5,45,"Renault, Nissan or Citroen",Diesel,Haute-Normandie,75,1241
357540,2,0.42,e,5,43,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,64,1213
357540,2,0.42,e,5,43,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,64,2013
357652,1,1.0,e,6,25,"Volkswagen, Audi, Skoda or Seat",Diesel,Bretagne,629,2615
357673,1,1.0,d,1,26,"Renault, Nissan or Citroen",Regular,Centre,32,1229
357692,1,1.0,g,17,38,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,4128,824
357702,1,1.0,f,8,54,"Opel, General Motors or Ford",Regular,Pays-de-la-Loire,983,5183
357704,1,1.0,k,10,61,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,983,1576
357735,1,1.0,o,1,49,"Mercedes, Chrysler or BMW",Regular,Pays-de-la-Loire,490,911
357763,1,0.39,d,2,49,"Opel, General Motors or Ford",Diesel,Centre,252,1156
357766,1,0.13,d,17,19,"Renault, Nissan or Citroen",Regular,Centre,71,8854
357767,1,0.32,d,17,19,"Renault, Nissan or Citroen",Regular,Centre,71,1205
357836,1,0.1,g,19,38,"Renault, Nissan or Citroen",Diesel,Centre,91,1212
357886,1,0.31,l,2,60,Japanese (except Nissan) or Korean,Diesel,Centre,252,1161
357940,1,1.0,g,13,55,"Renault, Nissan or Citroen",Regular,Centre,369,1160
357961,1,1.0,f,2,42,"Renault, Nissan or Citroen",Diesel,Centre,298,80
358002,1,1.0,g,6,37,"Renault, Nissan or Citroen",Regular,Bretagne,4087,1224
358040,1,1.0,i,3,63,"Renault, Nissan or Citroen",Diesel,Centre,1313,1208
358053,1,1.0,m,5,67,Fiat,Regular,Ile-de-France,27000,554
358066,1,0.99,e,8,39,"Renault, Nissan or Citroen",Regular,Centre,29,595
358085,1,0.73,e,8,59,"Renault, Nissan or Citroen",Diesel,Bretagne,108,1155
358106,1,0.47,k,4,34,"Mercedes, Chrysler or BMW",Diesel,Bretagne,747,785
358114,1,0.33,h,1,44,Japanese (except Nissan) or Korean,Diesel,Bretagne,50,1210
358143,1,0.37,f,6,29,"Renault, Nissan or Citroen",Diesel,Bretagne,3021,1223
358197,1,0.86,i,13,52,"Renault, Nissan or Citroen",Regular,Centre,1296,853
358225,1,0.38,e,13,45,"Opel, General Motors or Ford",Regular,Centre,15,395
358231,1,1.0,g,9,59,"Renault, Nissan or Citroen",Regular,Centre,56,1219
358261,1,1.0,f,8,51,"Renault, Nissan or Citroen",Diesel,Centre,1109,1195
358262,1,1.0,j,10,42,"Opel, General Motors or Ford",Regular,Centre,4116,1212
358272,1,1.0,i,15,39,"Renault, Nissan or Citroen",Regular,Centre,4116,1219
358277,1,0.98,d,2,49,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,358,912
358280,1,1.0,j,12,24,"Mercedes, Chrysler or BMW",Diesel,Centre,2715,1214
358295,1,0.37,e,6,44,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,2044,87
358320,1,1.0,f,1,57,"Renault, Nissan or Citroen",Diesel,Centre,102,221
358337,1,1.0,e,16,52,"Opel, General Motors or Ford",Regular,Centre,109,1232
358376,1,1.0,f,1,32,"Renault, Nissan or Citroen",Diesel,Centre,78,3111
358393,1,1.0,e,3,51,"Renault, Nissan or Citroen",Diesel,Centre,101,277
358425,1,1.0,g,16,32,"Mercedes, Chrysler or BMW",Diesel,Centre,105,1179
358431,1,0.68,g,22,32,"Renault, Nissan or Citroen",Regular,Centre,78,1018
358432,1,0.31,g,16,32,"Opel, General Motors or Ford",Diesel,Centre,78,1968
358444,1,0.28,k,6,26,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,86,1298
358455,1,1.0,n,3,41,"Renault, Nissan or Citroen",Regular,Centre,92,1158
358457,1,0.78,f,9,61,"Renault, Nissan or Citroen",Diesel,Centre,155,1176
358464,1,0.21,f,3,25,"Renault, Nissan or Citroen",Diesel,Ile-de-France,3339,1163
358535,1,0.96,f,3,63,"Renault, Nissan or Citroen",Diesel,Centre,10,2367
358549,1,0.66,d,14,21,"Renault, Nissan or Citroen",Regular,Centre,4116,1180
358550,1,0.28,g,3,21,"Renault, Nissan or Citroen",Regular,Centre,4116,1152
358571,1,0.53,h,16,53,"Renault, Nissan or Citroen",Diesel,Centre,27,1230
358598,1,1.0,i,5,61,Japanese (except Nissan) or Korean,Diesel,Basse-Normandie,93,1205
358620,1,0.49,g,12,24,"Renault, Nissan or Citroen",Diesel,Ile-de-France,5033,1166
358651,2,0.21,l,7,22,"Mercedes, Chrysler or BMW",Regular,Ile-de-France,5033,1665
358651,2,0.21,l,7,22,"Mercedes, Chrysler or BMW",Regular,Ile-de-France,5033,1851
358657,1,1.0,g,8,42,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,15,933
358718,1,0.35,f,1,52,other,Diesel,Aquitaine,878,1211
358736,1,1.0,f,4,69,"Renault, Nissan or Citroen",Regular,Aquitaine,4253,151
358771,1,0.8,d,3,23,"Renault, Nissan or Citroen",Regular,Aquitaine,1287,250
358776,1,1.0,f,1,57,"Volkswagen, Audi, Skoda or Seat",Diesel,Aquitaine,200,1507
358780,1,0.82,i,6,45,other,Diesel,Aquitaine,140,1183
358817,1,0.85,f,1,54,other,Diesel,Aquitaine,413,134
358821,1,0.84,h,3,47,"Volkswagen, Audi, Skoda or Seat",Diesel,Aquitaine,4456,781
