"IDpol","ClaimAmount","ClaimNb","Exposure","VehPower","VehAge","DrivAge","BonusMalus","VehBrand","VehGas","Area","Density","Region"
5046256,1204,2,0.91,7,2,35,68,"B12","Regular","B",66,"Provence-Alpes-Cotes-D'Azur"
5046427,1204,1,0.91,12,1,38,62,"B12","Diesel","F",27000,"Ile-de-France"
5046469,1320,1,0.33,5,0,57,50,"B12","Diesel","C",324,"Aquitaine"
5046589,1204,1,0.9,7,5,33,60,"B13","Diesel","D",721,"Provence-Alpes-Cotes-D'Azur"
5046810,1204,1,0.9,4,1,24,90,"B12","Diesel","D",758,"Ile-de-France"
5046827,9419,2,0.89,11,1,63,50,"B12","Diesel","D",645,"Corse"
5046827,7110,2,0.89,11,1,63,50,"B12","Diesel","D",645,"Corse"
5046884,1204,1,0.9,7,1,60,50,"B12","Diesel","A",49,"Ile-de-France"
5047478,1204,1,0.88,11,3,55,55,"B12","Diesel","A",49,"Aquitaine"
5047535,602,1,0.11,6,1,55,50,"B12","Diesel","E",3301,"Midi-Pyrenees"
5047568,1204,2,0.27,4,2,62,50,"B12","Regular","E",6313,"Ile-de-France"
5047568,556.14,2,0.27,4,2,62,50,"B12","Regular","E",6313,"Ile-de-France"
5047624,20718,2,0.88,7,6,24,76,"B6","Regular","A",46,"Bourgogne"
5047624,1204,2,0.88,7,6,24,76,"B6","Regular","A",46,"Bourgogne"
5047793,1290.35,1,0.35,11,9,27,72,"B12","Regular","B",82,"Corse"
5047794,909.61,1,0.13,8,4,23,85,"B2","Regular","E",3214,"Auvergne"
5047846,602,1,0.87,7,2,74,50,"B12","Diesel","B",93,"Languedoc-Roussillon"
5047867,1204,1,0.86,12,3,41,50,"B12","Regular","D",657,"Ile-de-France"
5048039,89.7,1,0.75,7,10,44,50,"B10","Diesel","D",1326,"Provence-Alpes-Cotes-D'Azur"
5048105,1204,1,0.24,7,2,38,81,"B12","Regular","E",3430,"Provence-Alpes-Cotes-D'Azur"
5048135,1204,1,0.86,6,1,33,50,"B12","Diesel","C",426,"Aquitaine"
5048404,1204,1,0.15,4,1,23,90,"B12","Diesel","E",2715,"Provence-Alpes-Cotes-D'Azur"
5048407,1320,2,0.56,4,1,23,85,"B12","Diesel","E",2715,"Provence-Alpes-Cotes-D'Azur"
5048407,556.14,2,0.56,4,1,23,85,"B12","Diesel","E",2715,"Provence-Alpes-Cotes-D'Azur"
5048690,1204,1,0.15,11,2,24,80,"B12","Regular","E",3021,"Bretagne"
5049126,1204,1,0.81,5,1,46,50,"B12","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
5049153,1204,1,0.82,8,1,36,51,"B12","Diesel","D",670,"Rhone-Alpes"
5049240,1204,1,0.82,5,5,64,50,"B2","Diesel","B",66,"Provence-Alpes-Cotes-D'Azur"
5049396,3700,1,0.9,4,6,38,50,"B12","Regular","E",4478,"Ile-de-France"
5049508,660,1,0.14,4,1,49,85,"B12","Regular","D",567,"Nord-Pas-de-Calais"
5049554,696.19,1,0.67,10,2,47,50,"B12","Regular","F",27000,"Ile-de-France"
5049711,1204,1,0.78,8,2,56,50,"B12","Diesel","D",1858,"Ile-de-France"
5049713,602,1,0.19,8,1,47,50,"B12","Diesel","D",746,"Ile-de-France"
5049764,1204,1,0.19,6,5,77,76,"B12","Regular","E",8549,"Rhone-Alpes"
5049809,26526.3,1,0.19,4,1,26,100,"B12","Diesel","E",2767,"Pays-de-la-Loire"
5050056,1204,1,0.79,4,6,49,50,"B12","Regular","A",16,"Pays-de-la-Loire"
5050175,602,1,0.79,7,2,32,60,"B12","Diesel","D",1962,"Rhone-Alpes"
5050209,660,1,0.79,4,1,77,80,"B12","Diesel","F",10068,"Ile-de-France"
5050255,1320,1,0.79,4,1,50,95,"B12","Regular","D",1629,"Provence-Alpes-Cotes-D'Azur"
5051223,1204,1,0.75,4,2,51,50,"B12","Diesel","C",412,"Ile-de-France"
5051298,93.55,1,0.75,11,5,63,50,"B12","Regular","E",3301,"Midi-Pyrenees"
5051311,1204,1,0.24,6,2,33,50,"B12","Diesel","E",3193,"Ile-de-France"
5051489,1204,1,0.75,8,1,62,50,"B12","Diesel","A",15,"Centre"
5051534,1204,1,0.75,10,1,72,50,"B12","Regular","D",665,"Rhone-Alpes"
5051593,1204,1,0.42,5,7,43,50,"B2","Regular","B",89,"Poitou-Charentes"
5051686,214.87,1,0.74,6,9,53,54,"B1","Diesel","E",7306,"Ile-de-France"
5051884,1204,1,0.73,7,1,46,50,"B12","Diesel","C",454,"Ile-de-France"
5052103,1204,1,0.27,4,2,38,75,"B12","Diesel","D",796,"Ile-de-France"
5052145,1204,1,0.27,11,1,34,50,"B12","Diesel","C",166,"Nord-Pas-de-Calais"
5052226,420,1,0.29,8,1,70,50,"B12","Regular","E",2859,"Ile-de-France"
5052328,1204,2,0.71,7,1,75,58,"B12","Regular","E",4792,"Ile-de-France"
5052328,1320,2,0.71,7,1,75,58,"B12","Regular","E",4792,"Ile-de-France"
5052410,312.23,1,0.71,4,1,43,50,"B12","Diesel","A",50,"Pays-de-la-Loire"
5052868,1204,1,0.52,7,1,43,50,"B12","Diesel","E",3688,"Rhone-Alpes"
5052927,1107.99,2,0.32,8,1,56,50,"B12","Diesel","E",2715,"Provence-Alpes-Cotes-D'Azur"
5052927,6070,2,0.32,8,1,56,50,"B12","Diesel","E",2715,"Provence-Alpes-Cotes-D'Azur"
5053179,556.14,2,0.32,4,1,57,50,"B12","Regular","D",1842,"Ile-de-France"
5053179,1204,2,0.32,4,1,57,50,"B12","Regular","D",1842,"Ile-de-France"
5053615,1320,1,0.66,7,5,34,50,"B12","Diesel","C",269,"Nord-Pas-de-Calais"
5053628,602,1,0.66,6,3,65,132,"B12","Diesel","D",824,"Languedoc-Roussillon"
5054160,1204,1,0.33,4,7,32,85,"B4","Diesel","D",1096,"Ile-de-France"
5054189,573.25,1,0.35,15,1,59,50,"B12","Diesel","E",2503,"Ile-de-France"
5054311,1204,1,0.36,5,1,38,64,"B12","Diesel","E",4128,"Pays-de-la-Loire"
5054363,1320,1,0.5,11,2,43,64,"B12","Diesel","C",182,"Rhone-Alpes"
5054375,1320,1,0.63,4,1,73,50,"B12","Regular","D",537,"Bourgogne"
5054881,1397,1,0.61,5,5,26,85,"B12","Regular","D",1687,"Provence-Alpes-Cotes-D'Azur"
5055089,85552.27,1,0.49,7,5,33,57,"B12","Diesel","D",1055,"Aquitaine"
5055144,1204,1,0.6,11,1,40,50,"B12","Diesel","A",18,"Rhone-Alpes"
5055235,1204,1,0.4,6,15,54,50,"B5","Regular","E",5376,"Ile-de-France"
5055342,1204,2,0.4,10,10,60,50,"B12","Regular","D",1225,"Basse-Normandie"
5055342,7652.15,2,0.4,10,10,60,50,"B12","Regular","D",1225,"Basse-Normandie"
5055649,602,1,0.58,4,3,31,54,"B12","Diesel","D",1347,"Ile-de-France"
5055699,602,1,0.05,7,4,62,50,"B1","Regular","E",3457,"Rhone-Alpes"
5055746,1320,1,0.24,10,5,51,59,"B12","Regular","D",553,"Nord-Pas-de-Calais"
5055983,1204,1,0.56,8,1,76,50,"B12","Diesel","E",2120,"Midi-Pyrenees"
5056020,1320,1,0.56,7,1,51,95,"B12","Diesel","E",3856,"Ile-de-France"
5056081,602,1,0.43,4,1,57,64,"B12","Regular","F",27000,"Ile-de-France"
5056167,933.97,1,0.18,9,15,45,50,"B2","Regular","B",66,"Provence-Alpes-Cotes-D'Azur"
5056215,3198.4,2,0.43,4,1,32,85,"B12","Diesel","D",824,"Languedoc-Roussillon"
5056215,1204,2,0.43,4,1,32,85,"B12","Diesel","D",824,"Languedoc-Roussillon"
5056276,3422,1,0.44,5,2,25,80,"B2","Regular","E",6924,"Ile-de-France"
5056329,1204,1,0.44,4,1,26,95,"B12","Regular","E",8455,"Rhone-Alpes"
5056437,747,1,0.55,5,1,47,50,"B12","Regular","F",22669,"Ile-de-France"
5056448,232,1,0.44,8,1,77,72,"B12","Regular","E",4762,"Provence-Alpes-Cotes-D'Azur"
5056471,1204,1,0.45,4,1,48,50,"B12","Regular","B",66,"Ile-de-France"
5056497,1320,1,0.41,10,6,42,66,"B12","Diesel","B",72,"Bourgogne"
5056592,602,1,0.54,9,1,40,50,"B6","Diesel","D",645,"Corse"
5056636,6695.38,2,0.00821917808219178,6,9,26,80,"B12","Diesel","D",1267,"Ile-de-France"
5056636,7719.41,2,0.00821917808219178,6,9,26,80,"B12","Diesel","D",1267,"Ile-de-France"
5056740,1204,1,0.54,6,2,29,68,"B12","Diesel","E",3628,"Rhone-Alpes"
5056761,1204,1,0.45,5,1,21,125,"B12","Regular","D",710,"Picardie"
5056809,1320,1,0.54,11,3,38,50,"B12","Diesel","E",7590,"Ile-de-France"
5056907,1204,1,0.46,4,1,53,50,"B12","Diesel","C",342,"Provence-Alpes-Cotes-D'Azur"
5056992,602,1,0.53,7,1,56,50,"B12","Diesel","D",1287,"Aquitaine"
5057138,100.46,1,0.47,5,10,32,100,"B3","Diesel","F",18229,"Ile-de-France"
5057175,556.14,1,0.52,7,1,56,50,"B12","Regular","D",533,"Provence-Alpes-Cotes-D'Azur"
5057190,106.46,1,0.22,7,10,30,100,"B6","Regular","E",4116,"Centre"
5057192,1204,1,0.47,4,2,77,50,"B12","Regular","E",2288,"Nord-Pas-de-Calais"
5057257,1286.26,1,0.48,11,4,44,80,"B12","Diesel","A",22,"Aquitaine"
5057286,1204,1,0.2,6,3,74,64,"B12","Regular","A",40,"Midi-Pyrenees"
5057306,602,1,0.5,6,6,35,53,"B2","Diesel","B",68,"Midi-Pyrenees"
5057407,1320,1,0.52,7,1,34,68,"B12","Diesel","C",194,"Midi-Pyrenees"
5057427,660,1,0.51,4,1,52,50,"B12","Diesel","C",126,"Centre"
5057769,602,1,0.49,9,10,55,100,"B1","Regular","E",6864,"Ile-de-France"
5057795,400,2,0.19,7,1,55,50,"B10","Diesel","C",166,"Provence-Alpes-Cotes-D'Azur"
5057795,1204,2,0.19,7,1,55,50,"B10","Diesel","C",166,"Provence-Alpes-Cotes-D'Azur"
5057901,3548.65,1,0.5,9,3,23,156,"B13","Regular","E",4220,"Ile-de-France"
5057941,750.82,1,0.49,7,15,39,50,"B10","Diesel","C",383,"Provence-Alpes-Cotes-D'Azur"
5057974,1204,1,0.49,8,2,56,50,"B12","Diesel","A",33,"Auvergne"
5058120,1320,2,0.46,10,2,59,50,"B12","Regular","E",4998,"Ile-de-France"
5058120,400,2,0.46,10,2,59,50,"B12","Regular","E",4998,"Ile-de-France"
5058185,1204,1,0.5,7,1,36,54,"B12","Diesel","E",3003,"Nord-Pas-de-Calais"
5058226,1204,1,0.5,7,1,33,72,"B12","Diesel","C",164,"Provence-Alpes-Cotes-D'Azur"
5058359,1204,1,0.51,7,1,27,72,"B12","Diesel","D",845,"Nord-Pas-de-Calais"
5058549,1320,1,0.47,10,1,52,50,"B12","Diesel","F",22669,"Ile-de-France"
5058855,602,1,0.46,9,1,61,95,"B12","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
5058975,1204,2,0.46,4,2,31,59,"B12","Diesel","D",611,"Provence-Alpes-Cotes-D'Azur"
5058975,7042,2,0.46,4,2,31,59,"B12","Diesel","D",611,"Provence-Alpes-Cotes-D'Azur"
5059321,1204,1,0.55,7,1,31,60,"B12","Diesel","D",528,"Picardie"
5059761,1204,1,0.27,6,15,20,100,"B3","Regular","E",2715,"Provence-Alpes-Cotes-D'Azur"
5059787,86.71,1,0.53,7,3,60,50,"B12","Diesel","B",79,"Aquitaine"
5059874,1204,1,0.25,4,1,68,50,"B12","Diesel","E",4348,"Aquitaine"
5059939,602,1,0.57,4,1,27,76,"B12","Diesel","D",1321,"Ile-de-France"
5060100,1204,1,0.41,12,1,60,50,"B12","Diesel","B",64,"Rhone-Alpes"
5060157,1320,1,0.41,4,1,79,50,"B12","Regular","E",3233,"Rhone-Alpes"
5060194,49420,1,0.58,7,1,53,51,"B12","Diesel","D",721,"Provence-Alpes-Cotes-D'Azur"
5060234,1204,1,0.58,11,1,57,50,"B12","Diesel","E",2658,"Rhone-Alpes"
5060366,127.97,1,0.59,7,10,23,80,"B1","Regular","B",66,"Provence-Alpes-Cotes-D'Azur"
5060401,1204,1,0.6,5,8,33,57,"B3","Diesel","C",104,"Provence-Alpes-Cotes-D'Azur"
5060532,1204,1,0.6,5,1,60,50,"B12","Regular","A",17,"Auvergne"
5060549,1204,1,0.39,6,7,56,50,"B12","Regular","C",105,"Languedoc-Roussillon"
5060900,1204,1,0.62,7,1,70,50,"B12","Diesel","B",87,"Poitou-Charentes"
5060914,2969.9,1,0.62,4,1,41,50,"B12","Regular","B",90,"Midi-Pyrenees"
5061033,602,1,0.36,7,1,49,50,"B2","Regular","C",197,"Provence-Alpes-Cotes-D'Azur"
5061058,556.14,1,0.63,6,5,55,50,"B12","Regular","D",1962,"Rhone-Alpes"
5061116,3439.19,1,0.64,12,1,61,50,"B12","Diesel","A",7,"Corse"
5061194,1320,1,0.31,8,1,61,50,"B12","Diesel","A",35,"Aquitaine"
5061222,1320,1,0.35,7,1,56,54,"B12","Diesel","C",209,"Provence-Alpes-Cotes-D'Azur"
5061394,1204,1,0.27,6,15,21,100,"B1","Regular","B",56,"Pays-de-la-Loire"
5061418,1204,1,0.56,4,3,35,76,"B12","Diesel","D",645,"Corse"
5061548,1851.89,1,0.32,7,3,44,74,"B12","Regular","E",4762,"Provence-Alpes-Cotes-D'Azur"
5061665,1204,1,0.66,7,1,42,53,"B12","Diesel","E",2120,"Midi-Pyrenees"
5061693,1204,1,0.66,7,1,53,50,"B12","Regular","C",423,"Ile-de-France"
5061890,1204,1,0.67,7,1,48,50,"B12","Diesel","D",1937,"Haute-Normandie"
5062009,1320,1,0.31,6,2,40,71,"B12","Diesel","D",609,"Provence-Alpes-Cotes-D'Azur"
5062148,1204,2,0.7,10,4,53,50,"B12","Regular","E",4348,"Aquitaine"
5062148,668.75,2,0.7,10,4,53,50,"B12","Regular","E",4348,"Aquitaine"
5062277,568.72,1,0.69,7,9,33,100,"B12","Diesel","C",301,"Midi-Pyrenees"
5062319,263.86,1,0.7,4,15,27,90,"B5","Regular","A",6,"Corse"
5062475,1320,1,0.29,4,2,52,50,"B12","Regular","D",595,"Provence-Alpes-Cotes-D'Azur"
5062480,602,1,0.37,6,15,26,93,"B12","Regular","E",6570,"Ile-de-France"
5062526,11403.27,1,0.7,4,1,59,50,"B12","Diesel","C",144,"Provence-Alpes-Cotes-D'Azur"
5062704,1204,1,0.71,12,1,41,50,"B12","Diesel","C",299,"Lorraine"
5062757,1204,1,0.15,5,2,78,67,"B12","Regular","E",3991,"Champagne-Ardenne"
5062891,1204,1,0.27,5,15,34,60,"B2","Diesel","E",3184,"Ile-de-France"
5062947,2624.6,1,0.26,7,1,37,50,"B12","Regular","C",487,"Provence-Alpes-Cotes-D'Azur"
5063026,1204,1,0.73,10,15,25,80,"B12","Diesel","C",310,"Provence-Alpes-Cotes-D'Azur"
5063255,1204,1,0.74,4,1,52,100,"B12","Regular","E",9307,"Rhone-Alpes"
5063263,660,1,0.74,4,1,41,50,"B12","Diesel","D",765,"Ile-de-France"
5063277,1204,1,0.67,7,1,44,68,"B12","Diesel","E",9096,"Ile-de-France"
5063326,712.94,1,0.01,12,1,36,80,"B12","Diesel","C",251,"Rhone-Alpes"
5063479,1204,2,0.14,10,6,48,57,"B12","Diesel","E",2484,"Bourgogne"
5063479,1368.1,2,0.14,10,6,48,57,"B12","Diesel","E",2484,"Bourgogne"
5063508,1204,1,0.24,6,1,24,125,"B12","Regular","C",388,"Ile-de-France"
5063524,660,1,0.75,11,10,41,50,"B1","Diesel","B",67,"Corse"
5063537,1204,1,0.24,5,1,77,50,"B12","Regular","E",3651,"Lorraine"
5063912,602,1,0.37,4,1,42,50,"B12","Diesel","D",604,"Lorraine"
5064035,1204,1,0.78,7,1,23,85,"B12","Diesel","D",824,"Languedoc-Roussillon"
5064061,1204,2,0.78,6,6,41,90,"B6","Diesel","A",46,"Lorraine"
5064061,787.15,2,0.78,6,6,41,90,"B6","Diesel","A",46,"Lorraine"
5064101,91.5,1,0.38,7,5,27,76,"B2","Regular","B",77,"Rhone-Alpes"
5064168,1320,1,0.78,5,1,71,50,"B12","Regular","F",22669,"Ile-de-France"
5064188,1320,1,0.21,7,1,24,80,"B12","Regular","C",102,"Provence-Alpes-Cotes-D'Azur"
5064210,1204,1,0.79,7,1,57,50,"B12","Diesel","D",721,"Provence-Alpes-Cotes-D'Azur"
5064343,1204,1,0.83,5,2,44,50,"B12","Regular","B",68,"Languedoc-Roussillon"
5064393,338.52,1,0.5,4,1,21,100,"B12","Regular","D",820,"Lorraine"
5064395,1204,1,0.2,4,1,21,95,"B12","Regular","D",820,"Lorraine"
5064403,1204,1,0.79,5,1,30,57,"B12","Regular","C",343,"Provence-Alpes-Cotes-D'Azur"
5064444,1204,1,0.79,4,1,27,64,"B12","Regular","C",388,"Provence-Alpes-Cotes-D'Azur"
5064567,682.7,2,0.15,4,3,31,57,"B4","Diesel","E",8561,"Ile-de-France"
5064567,1204,2,0.15,4,3,31,57,"B4","Diesel","E",8561,"Ile-de-France"
5064763,83.73,2,0.32,10,5,51,50,"B12","Regular","E",2790,"Ile-de-France"
5064763,602,2,0.32,10,5,51,50,"B12","Regular","E",2790,"Ile-de-France"
5064881,9804.13,1,0.59,6,10,50,50,"B1","Diesel","A",38,"Bourgogne"
5064884,180,1,0.81,7,1,34,54,"B12","Diesel","A",7,"Centre"
5064922,1204,1,0.17,7,1,60,64,"B12","Diesel","C",335,"Haute-Normandie"
5065154,1204,1,0.45,11,1,48,54,"B12","Diesel","D",1096,"Ile-de-France"
5065235,1204,1,0.83,7,3,53,50,"B2","Regular","D",820,"Lorraine"
5065287,1204,1,0.83,5,1,32,61,"B12","Regular","F",27000,"Ile-de-France"
5065335,556.14,1,0.59,7,3,33,100,"B12","Diesel","F",27000,"Ile-de-France"
5065361,1320,1,0.16,8,3,49,95,"B12","Diesel","E",3834,"Ile-de-France"
5065649,1204,1,0.81,12,1,59,50,"B12","Diesel","E",2733,"Provence-Alpes-Cotes-D'Azur"
5065794,1204,1,0.85,7,1,31,54,"B12","Diesel","D",778,"Auvergne"
5065811,2519.39,1,0.44,6,9,32,80,"B5","Diesel","B",79,"Bourgogne"
5065936,1204,1,0.86,5,1,35,64,"B12","Diesel","C",392,"Corse"
5066127,1204,1,0.87,6,5,49,50,"B12","Regular","E",4762,"Provence-Alpes-Cotes-D'Azur"
5066136,1204,1,0.87,6,1,56,50,"B12","Diesel","E",2139,"Ile-de-France"
5066191,667.74,1,0.54,4,1,30,65,"B12","Regular","C",137,"Nord-Pas-de-Calais"
5066441,1204,1,0.87,8,1,44,52,"B12","Diesel","A",17,"Centre"
5066601,1767.71,1,0.73,4,4,59,95,"B6","Regular","D",824,"Languedoc-Roussillon"
5066618,1320,1,0.1,7,6,47,95,"B12","Diesel","F",10155,"Ile-de-France"
5066628,105.3,1,0.41,10,6,61,50,"B14","Diesel","D",508,"Languedoc-Roussillon"
5066648,1204,1,0.28,5,6,19,100,"B2","Regular","C",119,"Aquitaine"
5066740,1204,1,0.1,4,1,42,72,"B12","Regular","D",632,"Poitou-Charentes"
5066769,1204,1,0.65,4,3,29,76,"B12","Diesel","C",247,"Provence-Alpes-Cotes-D'Azur"
5066794,1204,1,0.9,4,1,51,50,"B12","Regular","A",28,"Midi-Pyrenees"
5066859,1204,1,0.9,5,1,25,90,"B12","Regular","E",2212,"Rhone-Alpes"
5066871,1516.06,2,0.46,5,5,45,50,"B12","Regular","B",66,"Provence-Alpes-Cotes-D'Azur"
5066871,99.99,2,0.46,5,5,45,50,"B12","Regular","B",66,"Provence-Alpes-Cotes-D'Azur"
5066950,1204,1,0.9,4,1,40,50,"B12","Regular","C",110,"Rhone-Alpes"
5066985,1204,1,0.35,7,1,47,50,"B12","Diesel","D",716,"Provence-Alpes-Cotes-D'Azur"
5067075,1204,1,0.91,6,3,23,112,"B3","Diesel","D",898,"Provence-Alpes-Cotes-D'Azur"
5067116,602,1,0.75,6,1,26,76,"B12","Regular","D",824,"Languedoc-Roussillon"
5067124,1440.28,1,0.91,6,3,38,57,"B2","Diesel","D",828,"Provence-Alpes-Cotes-D'Azur"
5067209,602,1,0.08,6,2,76,50,"B12","Regular","D",1232,"Provence-Alpes-Cotes-D'Azur"
5067211,1320,1,0.92,6,1,55,50,"B12","Regular","E",4656,"Ile-de-France"
5067354,1204,1,0.92,4,1,25,85,"B12","Diesel","D",1326,"Provence-Alpes-Cotes-D'Azur"
5067398,660,1,0.19,5,6,22,100,"B12","Diesel","A",14,"Midi-Pyrenees"
5067594,1204,1,0.72,5,10,48,50,"B1","Regular","D",1895,"Nord-Pas-de-Calais"
5067675,1001.9,1,0.93,4,1,44,80,"B12","Regular","F",23396,"Ile-de-France"
5068147,125847.05,1,0.16,4,6,23,100,"B12","Regular","E",2563,"Ile-de-France"
5068241,1204,1,0.49,11,1,42,60,"B12","Diesel","E",5410,"Ile-de-France"
5068370,1320,1,0.93,4,1,44,50,"B12","Diesel","F",27000,"Ile-de-France"
5068396,1204,1,0.96,5,1,24,100,"B2","Regular","B",64,"Provence-Alpes-Cotes-D'Azur"
5068525,1204,1,0.94,7,1,45,50,"B12","Diesel","C",113,"Aquitaine"
5068786,1204,1,0.97,12,2,42,50,"B12","Diesel","A",47,"Languedoc-Roussillon"
5068807,1320,1,0.84,8,1,70,50,"B12","Diesel","C",130,"Provence-Alpes-Cotes-D'Azur"
5068893,1204,1,0.91,5,1,51,50,"B12","Regular","B",50,"Picardie"
5068907,1204,1,0.93,6,9,24,100,"B4","Regular","D",572,"Nord-Pas-de-Calais"
5069013,1320,1,0.98,7,1,54,50,"B12","Regular","D",1015,"Auvergne"
5069017,1204,2,0.98,7,15,40,76,"B1","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
5069017,1204,2,0.98,7,15,40,76,"B1","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
5069023,1204,1,0.85,8,0,56,69,"B6","Diesel","C",177,"Provence-Alpes-Cotes-D'Azur"
5069102,660,1,0.95,7,0,30,71,"B12","Diesel","E",3064,"Ile-de-France"
5069201,1320,1,0.96,5,1,38,63,"B12","Regular","C",313,"Ile-de-France"
5069205,1204,1,0.9,7,1,34,51,"B12","Diesel","C",284,"Auvergne"
5069474,1204,1,0.98,6,0,72,50,"B12","Regular","C",135,"Provence-Alpes-Cotes-D'Azur"
5069565,1204,1,0.96,7,0,43,50,"B12","Diesel","E",9082,"Ile-de-France"
5069576,1320,1,0.96,5,9,24,100,"B3","Diesel","C",377,"Provence-Alpes-Cotes-D'Azur"
5069710,1261.8,1,0.85,7,0,62,50,"B12","Diesel","B",82,"Languedoc-Roussillon"
5069720,1204,1,0.9,4,0,59,50,"B12","Diesel","D",614,"Provence-Alpes-Cotes-D'Azur"
5069731,1204,1,0.71,6,1,31,100,"B12","Regular","F",15386,"Ile-de-France"
5070016,1204,1,0.53,7,3,53,50,"B12","Diesel","C",217,"Nord-Pas-de-Calais"
5070065,1724.36,2,0.4,7,3,59,50,"B12","Diesel","C",132,"Provence-Alpes-Cotes-D'Azur"
5070065,1320,2,0.4,7,3,59,50,"B12","Diesel","C",132,"Provence-Alpes-Cotes-D'Azur"
5070153,1204,1,0.53,8,3,66,58,"B12","Diesel","A",29,"Poitou-Charentes"
5070256,1204,1,0.53,8,3,44,50,"B12","Diesel","C",248,"Auvergne"
5070811,1400,1,0.32,7,3,26,100,"B12","Regular","E",2983,"Nord-Pas-de-Calais"
5071120,1204,1,0.53,11,3,43,50,"B12","Diesel","C",101,"Aquitaine"
5071514,923.54,1,0.61,11,3,59,50,"B12","Diesel","C",312,"Bretagne"
5071794,678.37,2,0.38,6,3,56,50,"B12","Diesel","C",384,"Aquitaine"
5071794,2500,2,0.38,6,3,56,50,"B12","Diesel","C",384,"Aquitaine"
5071833,1204,1,0.61,5,4,29,64,"B5","Regular","C",145,"Nord-Pas-de-Calais"
5071958,8000,2,0.23,4,3,35,50,"B12","Regular","E",3724,"Ile-de-France"
5071958,22000,2,0.23,4,3,35,50,"B12","Regular","E",3724,"Ile-de-France"
5072026,1204,1,0.61,4,3,28,76,"B12","Diesel","D",1326,"Provence-Alpes-Cotes-D'Azur"
5072061,483.32,1,0.44,4,1,32,51,"B12","Diesel","E",4649,"Nord-Pas-de-Calais"
5072072,1204,1,0.59,7,4,47,50,"B12","Diesel","A",42,"Midi-Pyrenees"
5072263,1320,1,0.38,4,3,37,55,"B12","Diesel","D",1370,"Midi-Pyrenees"
5072459,862.65,1,0.29,5,3,45,52,"B12","Regular","B",99,"Aquitaine"
5072582,1204,1,0.7,4,4,25,85,"B12","Regular","D",1468,"Provence-Alpes-Cotes-D'Azur"
5072832,660,1,0.29,10,4,41,50,"B12","Regular","C",139,"Provence-Alpes-Cotes-D'Azur"
5072856,1204,1,0.58,6,10,33,65,"B3","Regular","A",17,"Bourgogne"
5073014,1204,1,0.7,4,5,43,50,"B12","Regular","D",1732,"Rhone-Alpes"
5073104,556.14,1,0.7,7,3,63,50,"B2","Regular","D",1421,"Ile-de-France"
5073163,1204,2,0.38,7,3,41,85,"B12","Regular","F",27000,"Ile-de-France"
5073163,556.14,2,0.38,7,3,41,85,"B12","Regular","F",27000,"Ile-de-France"
5073342,2243.86,1,0.7,8,9,29,90,"B12","Regular","D",1146,"Ile-de-France"
5073378,556.14,1,0.29,4,3,66,50,"B12","Diesel","D",712,"Nord-Pas-de-Calais"
5073398,1204,1,0.29,8,1,60,50,"B12","Diesel","C",342,"Provence-Alpes-Cotes-D'Azur"
5073499,1204,1,0.78,4,1,29,80,"B12","Diesel","C",132,"Limousin"
5073521,1320,1,0.29,4,3,74,50,"B12","Regular","D",1780,"Nord-Pas-de-Calais"
5073560,22000,1,0.29,5,4,79,54,"B12","Regular","B",86,"Rhone-Alpes"
5073642,120.8,1,0.25,12,10,45,64,"B12","Diesel","E",4656,"Ile-de-France"
5073672,1214.95,1,0.24,6,8,25,85,"B1","Diesel","B",81,"Limousin"
5073689,1204,1,0.78,6,3,33,90,"B12","Regular","E",7187,"Ile-de-France"
5073806,1204,1,0.78,10,6,32,80,"B12","Diesel","A",7,"Rhone-Alpes"
5074038,191.97,2,0.78,6,3,44,50,"B12","Diesel","D",576,"Rhone-Alpes"
5074038,1204,2,0.78,6,3,44,50,"B12","Diesel","D",576,"Rhone-Alpes"
5074196,1204,1,0.58,5,9,32,80,"B5","Diesel","E",2740,"Picardie"
5074246,1204,1,0.78,5,3,58,50,"B12","Regular","E",2679,"Auvergne"
5074452,1320,1,0.64,6,7,39,76,"B12","Diesel","D",1541,"Languedoc-Roussillon"
5074510,1204,1,0.34,7,4,71,50,"B12","Regular","F",27000,"Ile-de-France"
5074511,1204,1,0.44,7,7,71,50,"B2","Regular","F",27000,"Ile-de-France"
5074515,746.65,2,0.78,8,3,51,50,"B12","Diesel","D",528,"Nord-Pas-de-Calais"
5074515,556.14,2,0.78,8,3,51,50,"B12","Diesel","D",528,"Nord-Pas-de-Calais"
5074613,763.41,1,0.62,4,3,29,90,"B12","Regular","B",70,"Ile-de-France"
5074686,1204,1,0.5,8,0,59,50,"B12","Diesel","C",247,"Provence-Alpes-Cotes-D'Azur"
5074924,8033.42,1,0.78,6,4,50,50,"B12","Diesel","B",94,"Auvergne"
5074974,1204,1,0.78,4,3,33,76,"B12","Diesel","C",270,"Poitou-Charentes"
5075009,9110,2,0.78,4,3,43,60,"B12","Regular","E",4218,"Ile-de-France"
5075009,17378,2,0.78,4,3,43,60,"B12","Regular","E",4218,"Ile-de-France"
5075110,740.44,1,0.78,7,3,63,50,"B12","Diesel","D",1064,"Provence-Alpes-Cotes-D'Azur"
